시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
부산,수영구,차대차,추돌,133,0,216,26,166,24
부산,수영구,차대차,기타,95,0,125,22,98,5
부산,수영구,차량단독,전도전복,3,0,4,4,0,0
부산,수영구,차량단독,기타,10,0,21,5,14,2
부산,사상구,차대사람,횡단중,115,5,117,65,47,5
부산,사상구,차대사람,차도통행중,23,0,24,14,10,0
부산,사상구,차대사람,길가장자리구역통행중,29,0,31,9,20,2
부산,사상구,차대사람,보도통행중,11,0,16,6,9,1
부산,사상구,차대사람,기타,67,1,71,34,33,4
부산,사상구,차대차,정면충돌,31,0,58,11,35,12
부산,사상구,차대차,측면충돌,411,3,651,161,403,87
부산,사상구,차대차,추돌,221,3,375,70,262,43
부산,사상구,차대차,기타,63,0,76,18,40,18
부산,사상구,차량단독,전도전복,6,1,7,3,1,3
부산,사상구,차량단독,공작물충돌,8,0,14,3,7,4
부산,사상구,차량단독,도로이탈,2,1,4,2,1,1
부산,사상구,차량단독,기타,12,0,13,5,7,1
부산,기장군,차대사람,횡단중,43,2,47,17,29,1
부산,기장군,차대사람,차도통행중,3,0,4,1,3,0
부산,기장군,차대사람,길가장자리구역통행중,6,0,6,3,3,0
부산,기장군,차대사람,보도통행중,2,0,2,2,0,0
부산,기장군,차대사람,기타,28,1,27,9,15,3
부산,기장군,차대차,정면충돌,4,0,6,1,5,0
부산,기장군,차대차,측면충돌,158,1,237,55,163,19
부산,기장군,차대차,추돌,100,0,174,51,110,13
부산,기장군,차대차,기타,60,0,91,18,60,13
부산,기장군,차량단독,전도전복,12,2,21,12,5,4
부산,기장군,차량단독,공작물충돌,4,2,25,0,25,0
부산,기장군,차량단독,도로이탈,1,1,0,0,0,0
부산,기장군,차량단독,기타,6,0,6,1,4,1
경기,수원시,차대사람,횡단중,654,22,664,286,341,37
경기,수원시,차대사람,차도통행중,66,3,67,23,38,6
경기,수원시,차대사람,길가장자리구역통행중,67,0,68,13,50,5
경기,수원시,차대사람,보도통행중,33,0,33,13,18,2
경기,수원시,차대사람,기타,331,4,353,118,206,29
경기,수원시,차대차,정면충돌,300,0,496,110,351,35
경기,수원시,차대차,측면충돌,1451,3,2295,398,1680,217
경기,수원시,차대차,추돌,1058,4,1890,209,1557,124
경기,수원시,차대차,기타,998,7,1437,225,1107,105
경기,수원시,차량단독,전도전복,33,2,40,12,18,10
경기,수원시,차량단독,공작물충돌,24,3,24,10,11,3
경기,수원시,차량단독,주/정차차량 충돌,1,0,2,0,2,0
경기,수원시,차량단독,도로이탈,1,0,1,0,0,1
경기,수원시,차량단독,기타,104,0,115,38,68,9
경기,성남시,차대사람,횡단중,372,10,375,201,152,22
경기,성남시,차대사람,차도통행중,76,2,77,31,39,7
경기,성남시,차대사람,길가장자리구역통행중,69,0,69,21,46,2
경기,성남시,차대사람,보도통행중,29,0,30,14,13,3
경기,성남시,차대사람,기타,274,4,285,105,152,28
경기,성남시,차대차,정면충돌,169,2,332,104,194,34
경기,성남시,차대차,측면충돌,929,3,1428,334,975,119
경기,성남시,차대차,추돌,893,6,1684,314,1259,111
경기,성남시,차대차,기타,708,6,1110,212,747,151
경기,성남시,차량단독,전도전복,34,2,39,11,21,7
경기,성남시,차량단독,공작물충돌,20,3,22,8,13,1
경기,성남시,차량단독,도로이탈,1,1,0,0,0,0
경기,성남시,차량단독,도로이탈,3,0,21,9,11,1
경기,성남시,차량단독,기타,163,0,174,79,79,16
경기,의정부시,차대사람,횡단중,209,7,214,105,85,24
경기,의정부시,차대사람,차도통행중,51,0,55,17,29,9
경기,의정부시,차대사람,길가장자리구역통행중,26,0,26,7,17,2
경기,의정부시,차대사람,보도통행중,8,0,9,1,6,2
경기,의정부시,차대사람,기타,105,5,104,28,62,14
경기,의정부시,차대차,정면충돌,56,0,94,25,61,8
경기,의정부시,차대차,측면충돌,566,2,877,162,632,83
경기,의정부시,차대차,추돌,294,1,566,67,433,66
경기,의정부시,차대차,기타,171,0,256,55,164,37
경기,의정부시,차량단독,전도전복,8,2,6,3,3,0
경기,의정부시,차량단독,공작물충돌,7,0,9,2,4,3
경기,의정부시,차량단독,기타,43,0,45,16,22,7
경기,안양시,차대사람,횡단중,228,13,232,125,100,7
경기,안양시,차대사람,차도통행중,38,2,41,16,23,2
경기,안양시,차대사람,길가장자리구역통행중,33,0,34,6,24,4
경기,안양시,차대사람,보도통행중,17,0,21,9,10,2
경기,안양시,차대사람,기타,121,4,127,47,76,4
경기,안양시,차대차,정면충돌,50,0,87,31,48,8
경기,안양시,차대차,측면충돌,665,1,987,243,688,56
경기,안양시,차대차,추돌,458,4,802,126,639,37
경기,안양시,차대차,기타,160,0,234,51,159,24
경기,안양시,차량단독,전도전복,12,0,14,6,5,3
경기,안양시,차량단독,공작물충돌,11,1,15,6,9,0
경기,안양시,차량단독,도로이탈,1,0,1,0,1,0
경기,안양시,차량단독,도로이탈,1,1,0,0,0,0
경기,안양시,차량단독,기타,43,0,44,11,31,2
경기,부천시,차대사람,횡단중,540,11,553,260,266,27
경기,부천시,차대사람,차도통행중,54,0,56,20,31,5
경기,부천시,차대사람,길가장자리구역통행중,63,2,62,15,33,14
경기,부천시,차대사람,보도통행중,44,0,47,21,26,0
경기,부천시,차대사람,기타,209,1,221,48,149,24
경기,부천시,차대차,정면충돌,194,8,317,85,213,19
경기,부천시,차대차,측면충돌,1050,7,1572,293,1131,148
경기,부천시,차대차,추돌,610,1,1091,135,891,65
경기,부천시,차대차,기타,216,2,267,60,181,26
경기,부천시,차량단독,전도전복,27,0,32,14,12,6
경기,부천시,차량단독,공작물충돌,9,1,8,4,2,2
경기,부천시,차량단독,도로이탈,1,0,1,0,1,0
경기,부천시,차량단독,기타,63,0,64,25,32,7
경기,안산시,차대사람,횡단중,384,15,398,191,189,18
경기,안산시,차대사람,차도통행중,23,1,23,7,14,2
경기,안산시,차대사람,길가장자리구역통행중,15,0,15,5,10,0
경기,안산시,차대사람,보도통행중,32,0,34,11,20,3
경기,안산시,차대사람,기타,214,1,219,60,137,22
경기,안산시,차대차,정면충돌,432,2,886,176,663,47
경기,안산시,차대차,측면충돌,1388,7,2314,413,1740,161
경기,안산시,차대차,추돌,564,6,1012,137,818,57
경기,안산시,차대차,기타,565,2,829,107,670,52
경기,안산시,차량단독,전도전복,39,1,48,17,23,8
경기,안산시,차량단독,공작물충돌,19,2,23,11,10,2
경기,안산시,차량단독,기타,72,2,83,25,51,7
경기,평택시,차대사람,횡단중,244,13,250,142,94,14
경기,평택시,차대사람,차도통행중,6,1,5,2,2,1
경기,평택시,차대사람,길가장자리구역통행중,25,0,27,9,15,3
경기,평택시,차대사람,보도통행중,6,0,6,3,2,1
경기,평택시,차대사람,기타,203,10,208,75,113,20
경기,평택시,차대차,정면충돌,560,4,938,217,633,88
경기,평택시,차대차,측면충돌,727,7,1231,256,839,136
경기,평택시,차대차,추돌,492,7,1030,153,735,142
경기,평택시,차대차,기타,569,8,860,172,584,104
경기,평택시,차량단독,전도전복,61,4,67,25,36,6
경기,평택시,차량단독,공작물충돌,20,1,22,11,5,6
경기,평택시,차량단독,기타,10,0,17,11,4,2
경기,광명시,차대사람,횡단중,119,1,123,57,57,9
경기,광명시,차대사람,차도통행중,14,0,14,5,7,2
경기,광명시,차대사람,길가장자리구역통행중,29,1,28,12,11,5
경기,광명시,차대사람,보도통행중,7,0,7,0,6,1
경기,광명시,차대사람,기타,57,1,60,12,42,6
경기,광명시,차대차,정면충돌,47,0,62,17,40,5
경기,광명시,차대차,측면충돌,427,3,667,147,413,107
경기,광명시,차대차,추돌,222,1,413,68,284,61
경기,광명시,차대차,기타,81,2,103,21,69,13
경기,광명시,차량단독,전도전복,8,1,9,5,1,3
경기,광명시,차량단독,공작물충돌,10,1,12,3,4,5
경기,광명시,차량단독,기타,17,0,17,6,9,2
경기,구리시,차대사람,횡단중,34,0,39,14,25,0
경기,구리시,차대사람,차도통행중,55,0,55,19,32,4
경기,구리시,차대사람,길가장자리구역통행중,5,0,5,1,3,1
경기,구리시,차대사람,보도통행중,4,0,4,1,3,0
경기,구리시,차대사람,기타,28,0,28,12,16,0
경기,구리시,차대차,정면충돌,32,0,55,12,43,0
경기,구리시,차대차,측면충돌,211,1,334,80,239,15
경기,구리시,차대차,추돌,89,0,177,38,136,3
경기,구리시,차대차,기타,104,0,172,36,125,11
경기,구리시,차량단독,전도전복,7,0,10,7,2,1
경기,구리시,차량단독,공작물충돌,2,0,4,0,4,0
경기,구리시,차량단독,기타,10,1,9,2,7,0
경기,양주시,차대사람,횡단중,112,4,111,58,44,9
경기,양주시,차대사람,차도통행중,1,0,1,1,0,0
경기,양주시,차대사람,길가장자리구역통행중,2,0,2,0,2,0
경기,양주시,차대사람,보도통행중,1,0,1,0,0,1
경기,양주시,차대사람,기타,49,0,52,17,29,6
경기,양주시,차대차,정면충돌,157,3,279,69,205,5
경기,양주시,차대차,측면충돌,310,3,482,109,352,21
경기,양주시,차대차,추돌,179,3,293,44,240,9
경기,양주시,차대차,기타,140,0,209,43,157,9
경기,양주시,차량단독,전도전복,17,1,17,9,7,1
경기,양주시,차량단독,공작물충돌,4,0,7,4,3,0
경기,양주시,차량단독,도로이탈,1,1,0,0,0,0
경기,양주시,차량단독,도로이탈,1,0,1,0,0,1
경기,양주시,차량단독,기타,30,0,34,13,20,1
경기,여주시,차대사람,횡단중,52,2,52,24,27,1
경기,여주시,차대사람,차도통행중,4,3,1,1,0,0
경기,여주시,차대사람,길가장자리구역통행중,13,1,14,4,9,1
경기,여주시,차대사람,기타,14,1,13,5,6,2
경기,여주시,차대차,정면충돌,72,3,126,33,82,11
경기,여주시,차대차,측면충돌,207,3,358,91,244,23
경기,여주시,차대차,추돌,105,1,226,41,179,6
경기,여주시,차대차,기타,65,0,102,26,74,2
경기,여주시,차량단독,전도전복,33,4,40,15,18,7
경기,여주시,차량단독,공작물충돌,5,0,5,2,3,0
경기,여주시,차량단독,도로이탈,1,1,0,0,0,0
경기,여주시,차량단독,기타,5,0,5,4,1,0
경기,화성시,차대사람,횡단중,221,7,220,106,107,7
경기,화성시,차대사람,차도통행중,14,2,12,6,5,1
경기,화성시,차대사람,길가장자리구역통행중,19,0,19,12,7,0
경기,화성시,차대사람,보도통행중,9,0,9,1,6,2
경기,화성시,차대사람,기타,102,4,105,43,59,3
경기,화성시,차대차,정면충돌,243,3,439,133,275,31
경기,화성시,차대차,측면충돌,827,9,1339,276,951,112
경기,화성시,차대차,추돌,555,8,1136,192,859,85
경기,화성시,차대차,기타,420,5,719,170,510,39
경기,화성시,차량단독,전도전복,44,3,54,23,19,12
경기,화성시,차량단독,공작물충돌,41,5,53,20,25,8
경기,화성시,차량단독,도로이탈,1,0,2,0,2,0
경기,화성시,차량단독,기타,15,0,15,5,9,1
경기,시흥시,차대사람,횡단중,200,8,205,84,107,14
경기,시흥시,차대사람,차도통행중,51,1,51,10,33,8
경기,시흥시,차대사람,길가장자리구역통행중,19,0,20,7,8,5
경기,시흥시,차대사람,보도통행중,5,0,5,2,2,1
경기,시흥시,차대사람,기타,94,2,102,32,62,8
경기,시흥시,차대차,정면충돌,166,5,266,86,163,17
경기,시흥시,차대차,측면충돌,823,7,1325,285,969,71
경기,시흥시,차대차,추돌,484,1,863,126,687,50
경기,시흥시,차대차,기타,230,1,361,65,275,21
경기,시흥시,차량단독,전도전복,18,1,18,3,11,4
경기,시흥시,차량단독,공작물충돌,30,5,31,11,17,3
경기,시흥시,차량단독,기타,21,0,22,5,10,7
경기,시흥시,철길건널목,기타,1,0,1,1,0,0
경기,파주시,차대사람,횡단중,83,5,85,40,41,4
경기,파주시,차대사람,차도통행중,82,4,79,36,34,9
경기,파주시,차대사람,길가장자리구역통행중,24,0,24,7,16,1
경기,파주시,차대사람,보도통행중,6,0,6,2,2,2
경기,파주시,차대사람,기타,76,1,80,31,41,8
경기,파주시,차대차,정면충돌,108,6,186,56,126,4
경기,파주시,차대차,측면충돌,555,6,907,191,637,79
경기,파주시,차대차,추돌,260,1,462,69,365,28
경기,파주시,차대차,기타,284,1,424,64,300,60
경기,파주시,차량단독,전도전복,42,4,55,17,31,7
경기,파주시,차량단독,공작물충돌,45,4,69,17,31,21
경기,파주시,차량단독,주/정차차량 충돌,4,0,4,0,3,1
경기,파주시,차량단독,도로이탈,1,0,1,0,1,0
경기,파주시,차량단독,도로이탈,3,1,6,4,2,0
경기,파주시,차량단독,기타,23,1,25,8,12,5
경기,고양시,차대사람,횡단중,454,13,472,240,190,42
경기,고양시,차대사람,차도통행중,58,4,56,25,27,4
경기,고양시,차대사람,길가장자리구역통행중,13,0,16,3,8,5
경기,고양시,차대사람,보도통행중,31,0,31,7,21,3
경기,고양시,차대사람,기타,153,3,159,57,80,22
경기,고양시,차대차,정면충돌,129,1,211,62,117,32
경기,고양시,차대차,측면충돌,1270,8,1951,432,1355,164
경기,고양시,차대차,추돌,683,9,1234,214,935,85
경기,고양시,차대차,기타,686,7,1029,186,748,95
경기,고양시,차량단독,전도전복,53,4,59,21,27,11
경기,고양시,차량단독,공작물충돌,42,3,58,15,36,7
경기,고양시,차량단독,도로이탈,1,0,2,1,1,0
경기,고양시,차량단독,도로이탈,1,0,1,0,1,0
경기,고양시,차량단독,기타,68,2,69,24,34,11
경기,광주시,차대사람,횡단중,158,12,152,78,71,3
경기,광주시,차대사람,차도통행중,11,1,10,5,5,0
경기,광주시,차대사람,길가장자리구역통행중,28,0,28,11,15,2
경기,광주시,차대사람,보도통행중,9,0,9,5,4,0
경기,광주시,차대사람,기타,103,5,101,31,66,4
경기,광주시,차대차,정면충돌,83,0,138,38,95,5
경기,광주시,차대차,측면충돌,435,4,694,119,528,47
경기,광주시,차대차,추돌,370,13,726,114,579,33
경기,광주시,차대차,기타,129,6,199,51,141,7
경기,광주시,차량단독,전도전복,14,2,22,12,5,5
경기,광주시,차량단독,공작물충돌,18,2,32,11,18,3
경기,광주시,차량단독,도로이탈,2,0,3,2,1,0
경기,광주시,차량단독,기타,28,0,30,8,18,4
경기,연천군,차대사람,횡단중,19,1,19,11,8,0
경기,연천군,차대사람,차도통행중,2,1,1,0,1,0
경기,연천군,차대사람,길가장자리구역통행중,2,0,2,2,0,0
경기,연천군,차대사람,기타,8,0,8,4,4,0
경기,연천군,차대차,정면충돌,11,0,23,6,16,1
경기,연천군,차대차,측면충돌,89,0,158,47,101,10
경기,연천군,차대차,추돌,34,1,83,17,63,3
경기,연천군,차대차,기타,23,0,32,6,24,2
경기,연천군,차량단독,전도전복,9,2,8,3,4,1
경기,연천군,차량단독,공작물충돌,7,1,8,4,4,0
경기,연천군,차량단독,도로이탈,1,0,1,0,1,0
경기,연천군,차량단독,기타,2,0,2,1,0,1
경기,포천시,차대사람,횡단중,107,8,104,50,44,10
경기,포천시,차대사람,차도통행중,1,0,1,1,0,0
경기,포천시,차대사람,길가장자리구역통행중,2,0,2,1,0,1
경기,포천시,차대사람,보도통행중,1,0,1,1,0,0
경기,포천시,차대사람,기타,24,3,24,12,7,5
경기,포천시,차대차,정면충돌,121,6,244,60,146,38
경기,포천시,차대차,측면충돌,354,2,605,116,374,115
경기,포천시,차대차,추돌,151,7,290,53,175,62
경기,포천시,차대차,기타,52,2,76,13,55,8
경기,포천시,차량단독,전도전복,30,2,48,12,21,15
경기,포천시,차량단독,공작물충돌,4,0,7,5,2,0
경기,포천시,차량단독,도로이탈,1,1,0,0,0,0
경기,포천시,차량단독,기타,5,0,8,2,6,0
경기,가평군,차대사람,횡단중,31,2,31,17,11,3
경기,가평군,차대사람,기타,24,1,23,10,10,3
경기,가평군,차대차,정면충돌,67,2,133,27,88,18
경기,가평군,차대차,측면충돌,115,2,195,45,123,27
경기,가평군,차대차,추돌,58,2,115,16,90,9
경기,가평군,차대차,기타,84,1,161,32,108,21
경기,가평군,차량단독,전도전복,25,2,27,8,12,7
경기,가평군,차량단독,공작물충돌,10,2,9,5,4,0
경기,가평군,차량단독,도로이탈,1,0,1,0,1,0
경기,가평군,차량단독,기타,9,2,7,4,2,1
경기,양평군,차대사람,횡단중,27,1,28,11,15,2
경기,양평군,차대사람,차도통행중,6,0,6,3,3,0
경기,양평군,차대사람,길가장자리구역통행중,9,0,9,3,6,0
경기,양평군,차대사람,기타,25,3,22,9,12,1
경기,양평군,차대차,정면충돌,41,2,85,34,38,13
경기,양평군,차대차,측면충돌,115,0,216,47,140,29
경기,양평군,차대차,추돌,82,0,175,31,107,37
경기,양평군,차대차,기타,159,4,258,72,164,22
경기,양평군,차량단독,전도전복,14,5,17,12,3,2
경기,양평군,차량단독,공작물충돌,17,1,24,15,7,2
경기,양평군,차량단독,도로이탈,1,0,1,1,0,0
경기,양평군,차량단독,기타,6,0,8,4,3,1
경기,이천시,차대사람,횡단중,124,3,127,54,66,7
경기,이천시,차대사람,차도통행중,9,0,9,4,2,3
경기,이천시,차대사람,길가장자리구역통행중,15,1,14,3,9,2
경기,이천시,차대사람,보도통행중,6,0,6,2,4,0
경기,이천시,차대사람,기타,55,4,54,29,24,1
경기,이천시,차대차,정면충돌,106,3,197,50,140,7
경기,이천시,차대차,측면충돌,336,3,601,115,455,31
경기,이천시,차대차,추돌,188,2,359,48,304,7
경기,이천시,차대차,기타,142,3,202,28,159,15
경기,이천시,차량단독,전도전복,28,2,26,12,12,2
경기,이천시,차량단독,공작물충돌,12,2,10,2,4,4
경기,이천시,차량단독,도로이탈,2,0,2,1,0,1
경기,이천시,차량단독,도로이탈,1,0,1,0,1,0
경기,이천시,차량단독,기타,5,0,9,1,6,2
경기,용인시,차대사람,횡단중,374,12,384,179,161,44
경기,용인시,차대사람,차도통행중,28,3,25,18,6,1
경기,용인시,차대사람,길가장자리구역통행중,24,1,26,13,9,4
경기,용인시,차대사람,보도통행중,24,3,29,17,11,1
경기,용인시,차대사람,기타,132,6,142,51,73,18
경기,용인시,차대차,정면충돌,242,4,429,90,256,83
경기,용인시,차대차,측면충돌,976,9,1714,378,1113,223
경기,용인시,차대차,추돌,782,6,1706,286,1237,183
경기,용인시,차대차,기타,339,1,629,136,422,71
경기,용인시,차량단독,전도전복,61,3,95,31,32,32
경기,용인시,차량단독,공작물충돌,32,4,38,15,8,15
경기,용인시,차량단독,도로이탈,1,0,1,1,0,0
경기,용인시,차량단독,기타,36,0,43,17,17,9
경기,안성시,차대사람,횡단중,69,3,71,41,26,4
경기,안성시,차대사람,차도통행중,3,1,2,0,1,1
경기,안성시,차대사람,길가장자리구역통행중,9,0,9,1,7,1
경기,안성시,차대사람,보도통행중,1,0,1,1,0,0
경기,안성시,차대사람,기타,47,3,47,15,31,1
경기,안성시,차대차,정면충돌,98,0,168,45,109,14
경기,안성시,차대차,측면충돌,380,3,643,142,453,48
경기,안성시,차대차,추돌,182,5,381,69,273,39
경기,안성시,차대차,기타,167,2,296,65,197,34
경기,안성시,차량단독,전도전복,21,2,21,11,2,8
경기,안성시,차량단독,공작물충돌,15,1,16,8,7,1
경기,안성시,차량단독,주/정차차량 충돌,1,1,0,0,0,0
경기,안성시,차량단독,도로이탈,2,0,2,1,0,1
경기,안성시,차량단독,도로이탈,3,1,2,0,1,1
경기,안성시,차량단독,기타,10,1,14,7,4,3
경기,김포시,차대사람,횡단중,142,5,146,86,47,13
경기,김포시,차대사람,차도통행중,12,1,11,5,5,1
경기,김포시,차대사람,길가장자리구역통행중,10,0,10,6,4,0
경기,김포시,차대사람,보도통행중,23,0,23,6,16,1
경기,김포시,차대사람,기타,70,0,74,32,38,4
경기,김포시,차대차,정면충돌,418,5,720,197,471,52
경기,김포시,차대차,측면충돌,482,3,778,160,544,74
경기,김포시,차대차,추돌,192,1,329,51,258,20
경기,김포시,차대차,기타,190,2,268,55,192,21
경기,김포시,차량단독,전도전복,19,4,34,14,13,7
경기,김포시,차량단독,공작물충돌,13,0,20,3,13,4
경기,김포시,차량단독,기타,33,1,33,9,22,2
경기,동두천시,차대사람,횡단중,56,0,59,30,28,1
경기,동두천시,차대사람,차도통행중,4,0,4,1,2,1
경기,동두천시,차대사람,보도통행중,6,0,6,3,3,0
경기,동두천시,차대사람,기타,29,3,29,11,16,2
경기,동두천시,차대차,정면충돌,29,1,52,15,26,11
경기,동두천시,차대차,측면충돌,164,1,248,56,168,24
경기,동두천시,차대차,추돌,44,0,74,6,68,0
경기,동두천시,차대차,기타,50,0,70,12,51,7
경기,동두천시,차량단독,전도전복,4,0,4,3,1,0
경기,동두천시,차량단독,공작물충돌,3,0,3,3,0,0
경기,동두천시,차량단독,기타,3,0,3,0,2,1
경기,과천시,차대사람,횡단중,13,0,13,6,7,0
경기,과천시,차대사람,차도통행중,3,0,3,1,2,0
경기,과천시,차대사람,길가장자리구역통행중,1,0,1,0,1,0
경기,과천시,차대사람,보도통행중,1,0,1,0,1,0
경기,과천시,차대사람,기타,19,2,17,6,9,2
경기,과천시,차대차,정면충돌,8,0,11,4,5,2
경기,과천시,차대차,측면충돌,65,1,114,20,86,8
경기,과천시,차대차,추돌,67,1,152,18,123,11
경기,과천시,차대차,기타,38,1,52,13,34,5
경기,과천시,차량단독,전도전복,2,0,2,0,2,0
경기,과천시,차량단독,공작물충돌,4,0,9,3,5,1
경기,과천시,차량단독,기타,6,0,11,1,6,4
경기,군포시,차대사람,횡단중,119,6,121,60,57,4
경기,군포시,차대사람,차도통행중,5,0,5,0,4,1
경기,군포시,차대사람,길가장자리구역통행중,7,0,7,3,3,1
경기,군포시,차대사람,보도통행중,2,0,2,2,0,0
경기,군포시,차대사람,기타,69,2,81,28,41,12
경기,군포시,차대차,정면충돌,16,0,35,9,25,1
경기,군포시,차대차,측면충돌,174,1,286,61,199,26
경기,군포시,차대차,추돌,154,1,308,45,233,30
경기,군포시,차대차,기타,137,1,233,44,165,24
경기,군포시,차량단독,전도전복,4,0,5,3,2,0
경기,군포시,차량단독,공작물충돌,8,0,14,4,5,5
경기,군포시,차량단독,기타,17,0,17,10,7,0
경기,남양주시,차대사람,횡단중,261,11,270,119,136,15
경기,남양주시,차대사람,차도통행중,9,2,8,3,4,1
경기,남양주시,차대사람,길가장자리구역통행중,7,0,7,0,7,0
경기,남양주시,차대사람,보도통행중,10,0,10,3,6,1
경기,남양주시,차대사람,기타,151,1,163,52,90,21
경기,남양주시,차대차,정면충돌,274,5,480,99,351,30
경기,남양주시,차대차,측면충돌,395,2,665,111,521,33
경기,남양주시,차대차,추돌,408,2,920,143,704,73
경기,남양주시,차대차,기타,765,5,1206,167,938,101
경기,남양주시,차량단독,전도전복,55,5,66,28,35,3
경기,남양주시,차량단독,공작물충돌,18,1,37,12,20,5
경기,남양주시,차량단독,도로이탈,1,0,1,1,0,0
경기,남양주시,차량단독,도로이탈,1,0,1,0,1,0
경기,남양주시,차량단독,기타,31,0,36,21,11,4
경기,오산시,차대사람,횡단중,103,4,101,47,48,6
경기,오산시,차대사람,차도통행중,9,0,10,2,7,1
경기,오산시,차대사람,길가장자리구역통행중,5,1,4,2,1,1
경기,오산시,차대사람,보도통행중,7,0,7,2,5,0
경기,오산시,차대사람,기타,29,0,30,7,18,5
경기,오산시,차대차,정면충돌,47,0,72,20,49,3
경기,오산시,차대차,측면충돌,335,2,525,125,372,28
경기,오산시,차대차,추돌,141,1,290,49,226,15
경기,오산시,차대차,기타,106,1,170,38,105,27
경기,오산시,차량단독,전도전복,9,2,11,4,3,4
경기,오산시,차량단독,공작물충돌,10,1,11,4,4,3
경기,오산시,차량단독,도로이탈,1,0,1,1,0,0
경기,오산시,차량단독,기타,6,0,7,3,4,0
경기,의왕시,차대사람,횡단중,44,3,44,24,19,1
경기,의왕시,차대사람,차도통행중,7,0,7,4,2,1
경기,의왕시,차대사람,길가장자리구역통행중,11,0,11,4,7,0
경기,의왕시,차대사람,기타,23,0,24,9,15,0
경기,의왕시,차대차,정면충돌,46,0,80,24,47,9
경기,의왕시,차대차,측면충돌,139,0,208,41,160,7
경기,의왕시,차대차,추돌,165,1,330,70,253,7
경기,의왕시,차대차,기타,54,0,76,13,62,1
경기,의왕시,차량단독,전도전복,16,0,19,8,6,5
경기,의왕시,차량단독,공작물충돌,5,0,5,0,4,1
경기,의왕시,차량단독,도로이탈,1,0,1,1,0,0
경기,의왕시,차량단독,기타,15,0,15,6,8,1
경기,의왕시,철길건널목,기타,1,0,1,0,1,0
경기,하남시,차대사람,횡단중,88,1,99,31,58,10
경기,하남시,차대사람,차도통행중,9,0,9,0,6,3
경기,하남시,차대사람,길가장자리구역통행중,3,0,3,0,3,0
경기,하남시,차대사람,보도통행중,7,1,7,1,3,3
경기,하남시,차대사람,기타,46,0,46,13,29,4
경기,하남시,차대차,정면충돌,69,2,120,28,83,9
경기,하남시,차대차,측면충돌,238,0,364,54,266,44
경기,하남시,차대차,추돌,112,0,205,32,147,26
경기,하남시,차대차,기타,204,1,324,46,242,36
경기,하남시,차량단독,전도전복,15,1,16,6,4,6
경기,하남시,차량단독,공작물충돌,5,0,5,1,3,1
경기,하남시,차량단독,기타,16,0,19,4,12,3
강원,춘천시,차대사람,횡단중,159,7,160,66,85,9
강원,춘천시,차대사람,차도통행중,14,2,14,4,10,0
강원,춘천시,차대사람,길가장자리구역통행중,44,2,44,16,25,3
강원,춘천시,차대사람,보도통행중,9,0,11,1,9,1
강원,춘천시,차대사람,기타,70,0,71,11,50,10
강원,춘천시,차대차,정면충돌,149,2,236,40,176,20
강원,춘천시,차대차,측면충돌,782,2,1321,166,1049,106
강원,춘천시,차대차,추돌,335,1,724,54,618,52
강원,춘천시,차대차,기타,103,0,146,16,119,11
강원,춘천시,차량단독,전도전복,12,2,13,3,5,5
강원,춘천시,차량단독,공작물충돌,13,4,17,5,10,2
강원,춘천시,차량단독,도로이탈,2,0,2,0,2,0
강원,춘천시,차량단독,도로이탈,1,0,1,0,1,0
강원,춘천시,차량단독,기타,10,0,12,3,7,2
강원,원주시,차대사람,횡단중,265,9,272,106,149,17
강원,원주시,차대사람,차도통행중,19,1,18,6,9,3
강원,원주시,차대사람,길가장자리구역통행중,52,1,54,9,37,8
강원,원주시,차대사람,보도통행중,12,0,13,2,8,3
강원,원주시,차대사람,기타,90,4,90,26,58,6
강원,원주시,차대차,정면충돌,685,7,1193,225,935,33
강원,원주시,차대차,측면충돌,690,2,1166,206,899,61
강원,원주시,차대차,추돌,427,5,944,151,765,28
강원,원주시,차대차,기타,119,3,212,39,160,13
강원,원주시,차량단독,전도전복,42,2,59,21,33,5
강원,원주시,차량단독,공작물충돌,14,2,20,11,6,3
강원,원주시,차량단독,도로이탈,1,0,2,2,0,0
강원,원주시,차량단독,기타,9,0,11,2,9,0
강원,동해시,차대사람,횡단중,70,2,72,37,34,1
강원,동해시,차대사람,차도통행중,5,0,7,3,4,0
강원,동해시,차대사람,길가장자리구역통행중,16,0,17,6,10,1
강원,동해시,차대사람,보도통행중,4,0,4,1,3,0
강원,동해시,차대사람,기타,14,1,14,3,11,0
강원,동해시,차대차,정면충돌,10,0,19,3,16,0
강원,동해시,차대차,측면충돌,228,2,377,63,310,4
강원,동해시,차대차,추돌,97,0,183,25,157,1
강원,동해시,차대차,기타,29,0,45,8,36,1
강원,동해시,차량단독,전도전복,6,2,7,4,2,1
강원,동해시,차량단독,공작물충돌,7,1,10,4,4,2
강원,동해시,차량단독,도로이탈,1,0,1,1,0,0
강원,동해시,차량단독,기타,3,1,2,0,2,0
강원,강릉시,차대사람,횡단중,152,7,155,71,81,3
강원,강릉시,차대사람,차도통행중,4,0,4,2,2,0
강원,강릉시,차대사람,길가장자리구역통행중,10,0,10,3,7,0
강원,강릉시,차대사람,보도통행중,1,0,1,0,1,0
강원,강릉시,차대사람,기타,52,2,54,18,34,2
강원,강릉시,차대차,정면충돌,101,1,193,39,149,5
강원,강릉시,차대차,측면충돌,328,4,534,87,433,14
